1718025000000,69384.65000000,69405.47000000,69310.00000000,69310.00000000,36.89426000,1718025299999,2559045.71554870,2888,12.76965000,885721.79848730,0
1718025300000,69310.00000000,69320.00000000,69270.00000000,69279.99000000,44.18098000,1718025599999,3061734.47243210,2878,21.75905000,1507835.49163930,0
1718025600000,69280.00000000,69327.22000000,69279.99000000,69297.81000000,40.42447000,1718025899999,2801413.46069460,2112,20.44195000,1416459.49998820,0
1718025900000,69297.81000000,69347.17000000,69297.81000000,69333.93000000,27.20767000,1718026199999,1886313.92040230,1859,19.16749000,1328822.29544590,0
1718026200000,69333.94000000,69487.71000000,69201.59000000,69487.71000000,144.27064000,1718026499999,9998179.94570290,7449,58.37945000,4047476.94450090,0
1718026500000,69487.71000000,69512.90000000,69413.47000000,69503.89000000,130.04151000,1718026799999,9034026.82845050,4870,81.76658000,5680119.26082600,0
1718026800000,69503.88000000,69512.00000000,69450.01000000,69471.99000000,71.27930000,1718027099999,4952343.16651070,3648,31.09249000,2160005.58796480,0
1718027100000,69471.99000000,69495.76000000,69294.69000000,69330.02000000,83.11211000,1718027399999,5767514.36846920,4642,32.81462000,2276807.93670550,0
1718027400000,69330.02000000,69386.46000000,69304.41000000,69381.17000000,83.55676000,1718027699999,5793844.04034340,4112,38.42428000,2664136.59884870,0
1718027700000,69381.17000000,69466.44000000,69356.53000000,69408.21000000,64.80294000,1718027999999,4497398.04472170,3569,36.65812000,2543988.06340520,0
1718028000000,69408.21000000,69449.82000000,69322.32000000,69438.81000000,59.35541000,1718028299999,4118695.73354450,3987,29.41561000,2040854.68046120,0
1718028300000,69438.81000000,69464.68000000,69386.00000000,69386.00000000,46.02259000,1718028599999,3195498.27501010,4381,22.97777000,1595420.84609980,0
1718028600000,69386.00000000,69399.89000000,69300.01000000,69344.49000000,73.20076000,1718028899999,5075069.65422190,3747,22.66645000,1571362.97056730,0
1718028900000,69344.50000000,69398.65000000,69326.06000000,69374.88000000,39.30485000,1718029199999,2726094.52511260,2884,20.62902000,1430684.24951170,0
1718029200000,69374.88000000,69430.00000000,69374.88000000,69425.75000000,25.46400000,1718029499999,1767514.40875560,2002,12.31296000,854590.10625760,0
1718029500000,69425.76000000,69453.41000000,69414.00000000,69453.40000000,27.76836000,1718029799999,1927824.34476370,2283,13.18560000,915437.13963380,0
1718029800000,69453.41000000,69490.00000000,69412.90000000,69489.99000000,38.45595000,1718030099999,2670806.91618300,3300,23.63752000,1641690.16154530,0
1718030100000,69490.00000000,69656.54000000,69490.00000000,69587.51000000,186.22559000,1718030399999,12962077.88041320,8063,93.18516000,6484463.94820710,0
1718030400000,69587.51000000,69587.52000000,69514.82000000,69579.99000000,108.14184000,1718030699999,7522030.90490920,4020,38.64484000,2687890.07449650,0
1718030700000,69579.98000000,69633.69000000,69572.78000000,69572.78000000,120.75649000,1718030999999,8404775.78191910,3797,50.29830000,3500761.77507660,0
1718031000000,69572.78000000,69632.00000000,69524.09000000,69628.01000000,49.41974000,1718031299999,3438538.63659780,2898,28.84742000,2007276.18448060,0
1718031300000,69628.00000000,69662.10000000,69612.01000000,69662.09000000,44.72904000,1718031599999,3114467.42042080,2544,25.36622000,1766291.46019890,0
1718031600000,69662.10000000,69696.96000000,69612.26000000,69650.32000000,71.76246000,1718031899999,4998610.83452140,4473,33.13137000,2307711.80967000,0
1718031900000,69650.32000000,69713.07000000,69650.32000000,69713.07000000,71.61439000,1718032199999,4991332.72194960,3716,39.40434000,2746270.44287890,0
1718032200000,69713.07000000,69782.00000000,69713.06000000,69745.02000000,130.49647000,1718032499999,9101513.71005870,6233,91.40985000,6375059.73263550,0
1718032500000,69745.02000000,69988.00000000,69745.01000000,69924.01000000,259.78162000,1718032799999,18154463.87608930,11783,171.59047000,11989326.68006680,0
1718032800000,69924.01000000,69978.05000000,69814.10000000,69874.23000000,188.00749000,1718033099999,13142614.67403790,5792,73.43901000,5134305.89300730,0
1718033100000,69874.22000000,69884.00000000,69789.93000000,69878.08000000,120.31728000,1718033399999,8404174.37806650,3773,55.13644000,3850996.72782430,0
1718033400000,69878.08000000,69964.92000000,69828.70000000,69960.99000000,102.36411000,1718033699999,7155471.06184970,4805,53.21479000,3719672.43631600,0
1718033700000,69960.98000000,70012.01000000,69852.90000000,69894.86000000,205.77885000,1718033999999,14394624.55502000,8524,129.19020000,9037606.94510490,0
1718034000000,69894.86000000,70053.97000000,69890.00000000,70004.84000000,153.13816000,1718034299999,10716309.40682880,9465,101.23961000,7084492.25461270,0
1718034300000,70004.84000000,70170.29000000,70000.56000000,70132.59000000,343.63884000,1718034599999,24085520.24732170,12511,225.19184000,15782594.28974340,0
1718034600000,70132.59000000,70195.94000000,70072.00000000,70162.60000000,209.90963000,1718034899999,14721582.51725440,9368,118.33711000,8299546.14929970,0
1718034900000,70162.59000000,70162.59000000,70010.00000000,70066.12000000,234.01421000,1718035199999,16400479.26344260,6402,116.95909000,8195913.43300590,0
1718035200000,70066.12000000,70105.82000000,69970.00000000,69970.01000000,236.21101000,1718035499999,16546653.01130040,6135,91.28020000,6394606.86762870,0
1718035500000,69970.01000000,70008.00000000,69841.15000000,69875.19000000,147.27312000,1718035799999,10296599.76309710,6053,58.24637000,4071767.54505420,0
1718035800000,69875.19000000,69936.00000000,69865.03000000,69874.04000000,69.80452000,1718036099999,4879743.68338710,3873,31.13238000,2176343.62209380,0
